time,source,label,score,object_score,contact,grip,weak,slip,x,y,width,height,latency_ms
0.0,detector,bottle,0.7135666012763977,0.3194265532493591,0.144,0.03168,True,0.372,1189.5719231832363,267.4909621600772,392.565164929686,566.8832841077078,53.91270800100756
0.5,detector,bottle,0.8075122237205505,0.3194265532493591,0.144,0.03168,True,0.18,1168.532529051245,280.6956276018025,378.25325068358745,552.0834278922233,45.615041999553796
1.0,detector,bottle,0.2274002581834793,0.6794617298475588,0.7199849715911392,0.7045861397285785,False,0.0,1130.6870211729938,292.19366813098463,357.4785449218487,521.8615688543159,41.10795800079359
1.5,detector,cell phone,0.43542730808258057,0.7018605055830225,0.7314223278408629,0.7201888353828836,False,0.0,1083.360313662296,314.27350045141924,347.46623453765085,511.00546552254025,40.90620799979661
2.0,detector,bottle,0.654452383518219,0.7012929783964937,0.7302918403106554,0.7192722727832741,False,0.0,1070.1923494554082,337.6424476498597,337.1306339784932,550.7475038862356,41.563457998563536
2.5,detector,bottle,0.5016497373580933,0.709591530654861,0.7408650411081794,0.7289811071359183,False,0.0,1058.3658262753836,357.6733303116563,325.5544476154666,571.630546539328,42.85654200066347
3.0,detector,cell phone,0.5004015564918518,0.7237872837815593,0.7607351011611446,0.7466949305569022,False,0.0,1041.6625515852827,360.8399202826904,313.4831251621003,563.8829446072259,40.1404169970192
3.5,detector,bottle,0.26145026087760925,0.6622589899525775,0.7688735873433721,0.7283600403348701,False,0.0,1032.3097602412017,371.8747187444741,299.62641988635534,560.9206584721655,41.89337500065449
4.0,held,bottle,0.040909276113790624,0.10385016490490301,0.10254715829333325,0.022560374824533314,True,0.4774528417066668,1026.504102845715,377.20972858890497,289.9912678704909,557.5426793381897,41.396791999432025
4.5,detector,bottle,0.22256521880626678,0.7009334445813978,0.8291727117158502,0.7804417902047583,False,0.0,1007.5075292963061,380.4101626949587,288.32569711084756,550.6396700896446,43.740417000663
5.0,detector,remote,0.5156819224357605,0.7639584998773097,0.8864000231593581,0.8398722443121797,False,0.0,989.614668963609,371.8738961099039,272.98326765776056,539.4930176388995,47.74612500114017
5.5,detector,bottle,0.7391703128814697,0.7746070701374356,0.8745191324157595,0.8365525487499964,False,0.0,966.6822368457986,368.13620118823746,266.36016966144814,530.2539877797237,41.654374999779975
6.0,detector,bottle,0.6552164554595947,0.8231433110318309,0.8802713253951018,0.8585626799370588,False,0.0,967.8186040067061,355.553628325504,264.17793825229245,526.3192808677026,41.00725000171224
6.5,detector,cell phone,0.6510799527168274,0.8633517718633904,0.8965841569325713,0.8839558506062827,False,0.0,974.324727830597,362.4865072566208,260.9083734846838,522.0979583423464,44.94762500326033
7.0,detector,bottle,0.730800986289978,0.1200061196074766,0.0912,0.020064,True,0.18,939.4446475159466,410.2350575738462,253.81383636928282,506.5543349182648,49.02954200224485
7.5,held,bottle,0.11434886020772597,0.09000458970560746,0.0684,0.015047999999999999,True,0.5464,912.9231835166083,446.6669875703231,248.36358082838794,494.3671632359341,43.73954200127628
8.0,held,bottle,0.0,0.07200367176448597,0.054720000000000005,0.0120384,True,0.58,894.8494994647629,471.17503349606625,244.94243535994644,485.6496219606302,42.20304200134706
8.5,held,bottle,0.0,0.03640185628093457,0.022921599999999997,0.03074014864294205,True,0.5170783999999999,891.4468844932975,473.5837714461818,246.11826466967003,482.9764059010568,45.83145899960073
9.0,held,bottle,0.0,0.022401142326728966,0.014105599999999998,0.0189170145495028,True,0.5258944,877.2693221121917,483.62017957166324,251.01755346018496,471.8380056528342,41.96220800076844
9.5,isolated,remote,0.280145525932312,0.09749402195874811,0.055365397573283494,0.012180387466122369,True,0.65,818.1961455242508,525.4385467611692,271.43125675399716,425.4280046185735,41.03749999922002
10.0,held,remote,0.0438345352341147,0.11505151581157795,0.07340778001124063,0.016149711602472937,True,0.46317301213358253,778.3458413338947,549.0329412893564,284.3500672379535,389.68443860134255,42.136458003369626
10.5,isolated,bottle,0.2519049346446991,0.14381439476447244,0.09175972501405079,0.020187139503091173,True,0.65,773.9288767154766,528.2605384733068,280.4678149955627,366.85806416329797,43.84587499953341
11.0,held,bottle,0.03941571330322939,0.12508585968596328,0.09567963335206771,0.021049519337454897,True,0.4897880878102143,781.4454596202306,512.3118227224827,277.2240280955905,359.7766179606731,42.07862499970361
11.5,detector,banana,0.30789175629615784,0.5298301485145275,0.7141992640640842,0.6441390001552527,False,0.0,832.8533020911722,500.04886682100835,274.0540606336976,400.6933499477845,42.69320799721754
12.0,detector,cell phone,0.18174923956394196,0.5298301485145275,0.7141992640640842,0.6441390001552527,False,0.0,876.1868303990797,484.39949783790274,269.2988974042505,438.11313907748183,42.41799999726936
